5988	-16.346408890682316	14.11177650584752	-28.324950557145787	8.203679439600924	-0.4306055280820054	-25.112256669611348	27.02095189310512	-16.908112725917757	-47.65973131878562	-67.02396641041143
5989	-0.4585530972036874	32.81368026554113	-50.30289322751954	1.7977515023402928	-5.985180266537633	-36.809415585368555	2.373156628076353	-24.162130059081203	-23.21585212528355	-60.033674365555456
5982	-21.022656028832273	0.8279055039840134	-50.24662836596246	-4.508915419604343	-6.921742559893265	-34.456231693085925	12.903535605750465	-34.510618828480936	-38.4314233197222	-78.94000059159558
5983	68.43294948900994	69.40163202886544	12.11204113405664	59.84534340295735	23.833381613283976	3.769195357386069	35.57114758349917	21.2065730520523	23.126544946549497	-5.339804014279562
5980	124.05163498957177	90.28363048497208	73.57561570557172	151.10013197091814	128.0415731357466	167.95874066682094	116.95828247720407	126.61290979391912	94.35722386677658	99.8345359589878
5981	95.45863723536188	89.63449381309083	61.95758276008254	93.58550773515515	65.03298170256762	48.58216225439929	76.51020372239795	60.71006671864736	66.89270462366427	37.58225829612661
5986	43.04995589718509	27.62764607070759	-6.871836118633883	51.23614942569881	25.825860581045664	17.904353338141515	46.576829518820894	10.653541903336345	-0.32494202965950125	-28.039232097526263
5987	65.05496436095723	105.2851760368873	58.47701948008877	125.72350304865338	127.51876904174738	168.08278881735814	108.11174980302683	137.9247057114263	38.82959680146105	92.6223651842126
5984	15.856679825073567	22.853508021167094	-0.5502259933898209	37.13257511135847	11.181845194096534	-6.665185650115303	42.294216181492764	2.0681923843777033	-30.803445665982743	-47.78361764882383
5985	-12.535255516622325	3.466144798826241	-40.319013723971004	-0.5495186493280317	-8.375167967807162	-40.35354974846503	17.966751218831323	-34.78247708605662	-31.98743992956747	-77.63356176230913
270	-7.790511226290247	5.188834705782307	-49.00362056046349	-0.8260169001477856	-3.2993277529469625	-34.58805332080322	14.23176553646231	-36.35315063319591	-17.74656206325982	-75.27965013960551
271	-5.348768699537064	-3.8366064507729423	-8.027559336066487	17.348471730654445	0.4042737975871881	-20.417351746877383	40.84504742477062	-16.988365797953065	-44.73876690829118	-69.78210930046102
272	-19.408952254792833	-0.15175682407968127	-48.65969697885641	-8.569687014315187	-12.887437035561291	-46.69981319499605	13.373267147115113	-41.39163353202331	-35.444363597472424	-83.37825322067305
273	16.740934157052635	29.938609289149174	-16.4302234462997	13.939222635370255	-0.13459960024413264	-40.16730863295819	25.770253041807017	-22.57449062539343	-1.8249432182605543	-54.817415382844686
274	20.9732649226908	65.79929585207066	0.8989696602719146	49.40463615468264	61.599817691353316	49.60435466485477	59.55424573368163	41.88718455644029	14.05711122609593	4.054775902683787
275	-9.497555574841554	19.40611161306809	-17.11892581169108	11.173822519382849	6.005475012026121	-24.183254874728892	37.04469804679033	-13.367419448727603	-34.61498661068737	-60.0175918785803
276	29.907648497083176	25.18330003049865	-15.869281330108906	50.49287508221592	6.589136199373984	2.513177620163096	21.87229989521432	6.894517379870701	-27.753038389065154	-40.053788974696396
277	0.9127315982503528	29.42414049157897	-44.98441848502442	8.266045316994532	-7.571348530457888	-36.09013034258141	4.604632413058818	-22.632678625450485	-30.041127255189807	-63.66220927911813
278	-14.949829707017305	0.7045916001632299	-56.42296187668998	2.6249589538596707	-13.153349577188497	-34.976650360082814	3.4578944610513145	-33.50799244366466	-45.50671959652805	-80.47665335813919
279	60.82495216275071	81.26358744831951	-4.5873335748274	58.02694322741952	60.20798534132528	43.21682697349076	51.71276145876033	37.06661642904727	57.48877508839988	21.49177886664626
3519	-18.425373656616465	-3.387286025730384	-38.302533423478124	0.14184206668528124	-2.2032379517368668	-29.292147744745748	24.284771025642083	-31.439097464733198	-36.87157247423805	-78.12397621961765
3518	-17.577145465116235	3.2261031313759787	-57.654515511272834	-4.3032007863295965	-15.588855323517102	-42.90374714513951	2.046125454562118	-37.980410941818384	-42.0242307340088	-83.09347845685268
3513	-15.282934363873034	11.209459753575402	-47.32854827859647	-3.6410826024831895	-13.119991532581281	-44.9442931726646	6.3642255414411855	-34.39824264011802	-37.665743008088945	-78.07586390762378
3512	-4.694173191953296	23.980341802641274	-11.743441582834171	6.941412416657743	1.146392215270487	-33.823536138928716	31.93162563263022	-15.990106703548157	-22.663131092016478	-54.25249128841442
3511	-12.862411372330374	2.2659774197404134	-53.90538364909458	2.7563454731095747	-16.334420797051813	-39.7660290039294	0.4614970293623717	-33.894810583694245	-45.83212030765308	-80.76945638926163
3510	-8.223030284824533	14.329010649483509	-45.02188259130358	-1.1580571503749553	-9.933180368131469	-43.89356950833042	10.729751202215512	-33.70856968244035	-28.070490775131294	-74.20164000237331
3517	29.692664331661273	17.264364449644937	9.48196798410286	41.999092146191884	28.949137458482646	9.822280329233845	61.497056772139935	4.583860299471192	3.9752778717951553	-34.97958562010715
3516	30.39853610611998	79.80607087938618	70.29911994010827	53.92712046461675	88.07787705782152	55.08296245490864	112.80846047120559	61.852919215531344	53.94493890688585	35.74422094911309
